"exp","ver","sub","exp_initials","blocktype","trial","trialtime","trialtype","t1_level","t2_level","lag","t2_lag","targets","cuetype","mode","t1","t1_corr","t1_resp","t1_acc","t1_rt","t1_dur","t2","t2_corr","t2_resp","t2_acc","t2_rt","t2_dur","distractor1","distractor2","maskfile1","maskfile2","t1mask_soa","t2mask_soa","t1t2_soa"
"RSVPLG03","1.0.2",737,"cs","Experiment",71,"20251105-112320","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.270633900072426,0.0477138001006097,"S","sS","h",0,0.0685238000005484,0.0477873999625444,"E","A","mask-3.png","mask-1.png",0.0997892001178116,0.0994065999984741,0.750379400094971
"RSVPLG03","1.0.2",737,"cs","Experiment",72,"20251105-112325","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.385410300223157,0.0456713000312448,"S","sS","s",1,0.041260999860242,0.0476848999969661,"A","A","mask-3.png","mask-1.png",0.0999821999575943,0.0988649998325854,0.299599400022998
"RSVPLG03","1.0.2",737,"cs","Experiment",73,"20251105-112329","main","local","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.749999399995431,0.0457287000026554,"S","sS","s",1,0.0828776999842376,0.046301000053063,"E","E","mask-2.png","mask-3.png",0.099974500015378,0.100602900143713,0.749760499922559
"RSVPLG03","1.0.2",737,"cs","Experiment",74,"20251105-112334","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.117742900038138,0.047715799883008,"S","sS","s",1,0.084123799810186,0.0477053998038173,"E","E","mask-4.png","mask-3.png",0.100927899824455,0.100911399815232,0.750779900001362
"RSVPLG03","1.0.2",737,"cs","Experiment",75,"20251105-112338","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.243684399873018,0.0467792002018541,"S","sS","s",1,0.109327400103211,0.0476588001474738,"E","E","mask-1.png","mask-1.png",0.100806500064209,0.0996913001872599,0.300557699985802
"RSVPLG03","1.0.2",737,"cs","Experiment",76,"20251105-112343","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.570953800110146,0.0467109999153763,"S","sS","s",1,0.12833119998686,0.0473341001197696,"A","E","mask-2.png","mask-2.png",0.100032999878749,0.099946100031957,0.749868799932301
"RSVPLG03","1.0.2",737,"cs","Experiment",77,"20251105-112348","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.0921186001505703,0.0486449999734759,"H","hH","h",1,0.0851509999483824,0.0475168998818845,"A","E","mask-3.png","mask-4.png",0.100605800049379,0.0995579999871552,0.751358800102025
"RSVPLG03","1.0.2",737,"cs","Experiment",78,"20251105-112352","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.360111499903724,0.0468746998813003,"S","sS","s",1,0.106907000066712,0.0486177999991924,"E","E","mask-4.png","mask-4.png",0.100090099964291,0.0996463999617845,0.750064400024712
"RSVPLG03","1.0.2",737,"cs","Experiment",79,"20251105-112357","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.23013690020889,0.0466373001690954,"S","sS","s",1,0.0865756999701262,0.0476845998782665,"E","E","mask-3.png","mask-2.png",0.0998402000404894,0.100879799807444,0.299288000212982
"RSVPLG03","1.0.2",737,"cs","Experiment",80,"20251105-112401","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.184212499996647,0.047361500095576,"S","sS","s",1,0.470469400053844,0.0466909999959171,"E","E","mask-1.png","mask-2.png",0.10062070004642,0.0988241999875754,0.301539900014177
"RSVPLG03","1.0.2",737,"cs","Experiment",81,"20251105-112405","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.155522200046107,0.0475449999794364,"H","hH","h",1,0.103079699911177,0.0485610000323504,"A","E","mask-4.png","mask-3.png",0.0996261001564562,0.101450999965891,0.299505900125951
"RSVPLG03","1.0.2",737,"cs","Experiment",82,"20251105-112409","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.239735999843106,0.0475331998895854,"S","sS","h",0,0.11668650014326,0.0474384999834001,"A","A","mask-4.png","mask-2.png",0.100783299887553,0.0996362001169473,0.299913799855858
"RSVPLG03","1.0.2",737,"cs","Experiment",83,"20251105-112414","main","global","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.191220500040799,0.0468452000059187,"S","sS","s",1,0.0766436001285911,0.0466443998739123,"E","E","mask-1.png","mask-3.png",0.101033500162885,0.0990460999310017,0.750783000141382
"RSVPLG03","1.0.2",737,"cs","Experiment",84,"20251105-112418","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.354316100012511,0.0467409000266343,"S","sS","h",0,0.0703946000430733,0.0477571999654174,"A","A","mask-1.png","mask-2.png",0.0989530000369996,0.0999761999119073,0.298603000119328
"RSVPLG03","1.0.2",737,"cs","Experiment",85,"20251105-112422","main","local","global",750,750,"Both",1,"Automatic","H","hH","s",0,0.550936800194904,0.048047199845314,"S","sS","s",1,0.135813200147822,0.0474743999075145,"E","E","mask-1.png","mask-2.png",0.100010799942538,0.0994963999837637,0.751105400035158
"RSVPLG03","1.0.2",737,"cs","Experiment",86,"20251105-112427","main","local","local",300,300,"Both",1,"Automatic","S","sS","h",0,0.667284099850804,0.0475324001163244,"H","hH","s",0,0.0670129000209272,0.0475347999017686,"A","A","mask-4.png","mask-4.png",0.0989453000947833,0.100556900026277,0.300295700086281
"RSVPLG03","1.0.2",737,"cs","Experiment",87,"20251105-112432","main","local","local",750,750,"Both",1,"Automatic","H","hH","s",0,0.277261300012469,0.0475008999928832,"S","sS","s",1,0.125476399902254,0.0468051999341697,"E","E","mask-2.png","mask-1.png",0.0992559001315385,0.0997653999365866,0.750851100077853
"RSVPLG03","1.0.2",737,"cs","Experiment",88,"20251105-112436","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.288316200021654,0.047550399787724,"S","sS","s",1,0.0541991000063717,0.0469784999731928,"A","A","mask-2.png","mask-3.png",0.0996164998505264,0.100830500014126,0.298937999876216
"RSVPLG03","1.0.2",737,"cs","Experiment",89,"20251105-112440","main","global","local",750,750,"Both",1,"Automatic","S","sS","s",1,0.271077300189063,0.0466247999574989,"H","hH","h",1,0.0758189999032766,0.0477379001677036,"E","A","mask-3.png","mask-1.png",0.0999557001050562,0.0998845000285655,0.749400299973786
"RSVPLG03","1.0.2",737,"cs","Experiment",90,"20251105-112445","main","local","global",750,750,"Both",1,"Automatic","H","hH","h",1,0.28411370003596,0.046672600088641,"H","hH","h",1,0.0869406999554485,0.0465494999662042,"A","E","mask-1.png","mask-3.png",0.0998224001377821,0.0997142000123858,0.750330400187522
"RSVPLG03","1.0.2",737,"cs","Experiment",91,"20251105-112449","main","global","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.291489399969578,0.0476985999848694,"H","hH","h",1,0.0671314001083374,0.0477136999834329,"A","A","mask-2.png","mask-4.png",0.0999434997793287,0.100901899859309,0.299554399913177
"RSVPLG03","1.0.2",737,"cs","Experiment",92,"20251105-112453","main","local","local",300,300,"Both",1,"Automatic","H","hH","h",1,0.296037800144404,0.046599900117144,"S","sS","h",0,0.0755218998529017,0.0475624999962747,"A","A","mask-3.png","mask-3.png",0.100647200131789,0.0980175998993218,0.301030600210652
"RSVPLG03","1.0.2",737,"cs","Experiment",93,"20251105-112458","main","global","local",750,750,"Both",1,"Automatic","H","hH","h",1,0.313705800101161,0.0485102999955416,"S","sS","h",0,0.103774700080976,0.0475204000249505,"A","A","mask-1.png","mask-2.png",0.101508999941871,0.100523400120437,0.75111799989827
"RSVPLG03","1.0.2",737,"cs","Experiment",94,"20251105-112502","main","local","local",300,300,"Both",1,"Automatic","H","hH","s",0,1.03279430000111,0.0475426998455077,"S","sS","s",1,0.132748299976811,0.0475394001696259,"E","E","mask-3.png","mask-3.png",0.0995167999062687,0.0995269000995904,0.300047499826178
"RSVPLG03","1.0.2",737,"cs","Experiment",95,"20251105-112507","main","local","local",300,300,"Both",1,"Automatic","S","sS","s",1,1.00039059994742,0.0455748999956995,"H","hH","s",0,0.22527280007489,0.047377800103277,"E","E","mask-4.png","mask-2.png",0.0996421999298036,0.0992364000994712,0.299355899915099
"RSVPLG03","1.0.2",737,"cs","Experiment",96,"20251105-112512","main","local","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.368002500152215,0.0477044000290334,"H","hH","h",1,0.102067300118506,0.046693499898538,"A","A","mask-1.png","mask-2.png",0.0999286000151187,0.0997975000645965,0.300721399951726
"RSVPLG03","1.0.2",737,"cs","Experiment",97,"20251105-112516","main","local","global",300,300,"Both",1,"Automatic","H","hH","s",0,0.582111199852079,0.0469117998145521,"S","sS","s",1,0.067456099903211,0.0476821998599917,"E","E","mask-2.png","mask-1.png",0.098831000039354,0.0998592998366803,0.300082599977031
"RSVPLG03","1.0.2",737,"cs","Experiment",98,"20251105-112521","main","global","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.200787300011143,0.047705499920994,"H","hH","h",1,0.213959899963811,0.0477171998936683,"E","E","mask-2.png","mask-1.png",0.100420099915937,0.0997740998864174,0.751657000044361
"RSVPLG03","1.0.2",737,"cs","Experiment",99,"20251105-112525","main","global","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.212426600046456,0.04772559995763,"H","hH","h",1,0.28272520005703,0.0476929000578821,"E","A","mask-4.png","mask-4.png",0.0999765999149531,0.100362099939957,0.299470899859443
"RSVPLG03","1.0.2",737,"cs","Experiment",100,"20251105-112529","main","local","local",300,300,"Both",1,"Automatic","S","sS","s",1,0.330242100171745,0.0492050999309868,"S","sS","h",0,0.218106300104409,0.0489954000804573,"E","A","mask-1.png","mask-3.png",0.100371800130233,0.100176200037822,0.300214099930599
"RSVPLG03","1.0.2",738,"cs","Introduction",1,"20251106-124607","main","local","local",750,750,"T1",1,"Automatic","H","hH","h",1,1.52042900002562,0.0966603001579642,"H","hH","none",-5,0,0.0964558001141995,"A","A","mask-3.png","mask-1.png",0.200791300041601,0.19936540001072,0.750085100065917
"RSVPLG03","1.0.2",738,"cs","Introduction",2,"20251106-124612","main","global","local",750,750,"T1",1,"Automatic","S","sS","h",0,28.6104925000109,0.0973741000052542,"H","hH","none",-5,0,0.0975192999467254,"E","E","mask-1.png","mask-2.png",0.201459400122985,0.199548000004143,0.750969500048086
"RSVPLG03","1.0.2",738,"cs","Introduction",3,"20251106-124645","main","local","global",750,750,"T1",1,"Automatic","S","sS","s",1,0.91500460007228,0.0981286000460386,"H","hH","none",-5,0,0.0965380000416189,"E","E","mask-3.png","mask-4.png",0.201252500060946,0.199599799932912,0.751154900062829
"RSVPLG03","1.0.2",738,"cs","Introduction",4,"20251106-124650","main","local","global",750,750,"T1",1,"Automatic","S","sS","h",0,0.717429300071672,0.0964577000122517,"S","sS","none",-5,0,0.0966163999401033,"A","E","mask-2.png","mask-3.png",0.19934709998779,0.199634399963543,0.749566399957985
"RSVPLG03","1.0.2",738,"cs","Introduction",5,"20251106-124655","main","local","local",750,750,"T1",1,"Automatic","S","sS","h",0,1.66060159984045,0.0965643001254648,"S","sS","none",-5,0,0.0976823000237346,"A","A","mask-3.png","mask-2.png",0.198341000126675,0.200050099985674,0.748562700115144
"RSVPLG03","1.0.2",738,"cs","Introduction",6,"20251106-124701","main","global","global",750,750,"T1",1,"Automatic","S","sS","s",1,3.65664410009049,0.0984199999365956,"H","hH","none",-5,0,0.0968621000647545,"A","A","mask-4.png","mask-1.png",0.200259699951857,0.19936400000006,0.75072450004518
"RSVPLG03","1.0.2",738,"cs","Introduction",7,"20251106-124709","main","global","global",750,750,"T1",1,"Automatic","S","sS","s",1,1.00418430007994,0.0979398998897523,"S","sS","none",-5,0,0.0972271000500768,"E","A","mask-4.png","mask-4.png",0.199294599937275,0.198768200119957,0.751083999872208
"RSVPLG03","1.0.2",738,"cs","Introduction",8,"20251106-124714","main","global","local",750,750,"T1",1,"Automatic","S","sS","s",1,0.448691800003871,0.0964881000109017,"S","sS","none",-5,0,0.099281899863854,"E","A","mask-1.png","mask-2.png",0.198740900028497,0.200019199866802,0.74861660017632
"RSVPLG03","1.0.2",738,"cs","Introduction",9,"20251106-124719","main","local","local",750,750,"T1",1,"Automatic","S","sS","s",1,0.234477800084278,0.0994171998463571,"H","hH","none",-5,0,0.096394499996677,"E","E","mask-1.png","mask-1.png",0.200219799997285,0.199089400004596,0.750993099994957
"RSVPLG03","1.0.2",738,"cs","Introduction",10,"20251106-124723","main","global","global",750,750,"T1",1,"Automatic","H","hH","none",-6,0,0.0983166000805795,"H","hH","none",-5,0,0.0977592999115586,"E","E","mask-1.png","mask-3.png",0.199895000085235,0.199891099939123,0.749684000154957
"RSVPLG03","1.0.2",738,"cs","Practice",1,"20251106-124755","main","global","local",300,300,"T1",1,"Automatic","S","sS","s",1,0.408349700039253,0.0451740000862628,"H","hH","none",-5,0,0.0474934000521898,"E","E","mask-3.png","mask-1.png",0.0978749999776483,0.100676600122824,0.29805550002493
"RSVPLG03","1.0.2",738,"cs","Practice",2,"20251106-124759","main","global","global",750,750,"T1",1,"Automatic","H","hH","h",1,2.50806930009276,0.0473262998275459,"S","sS","none",-5,0,0.0481450001243502,"E","A","mask-4.png","mask-1.png",0.100272199837491,0.100424200063571,0.749886799836531
"RSVPLG03","1.0.2",738,"cs","Practice",3,"20251106-124805","main","local","global",300,300,"T1",1,"Automatic","S","sS","s",1,0.342692200094461,0.047341600060463,"H","hH","none",-5,0,0.0465113001409918,"E","E","mask-3.png","mask-3.png",0.099471100140363,0.0995646000374109,0.30038239993155
"RSVPLG03","1.0.2",738,"cs","Practice",4,"20251106-124809","main","local","local",300,300,"T1",1,"Automatic","H","hH","s",0,0.351301500108093,0.045783800072968,"S","sS","none",-5,0,0.0483651999384165,"E","E","mask-2.png","mask-3.png",0.0992956999689341,0.100007700035349,0.299381599994376
"RSVPLG03","1.0.2",738,"cs","Practice",5,"20251106-124813","main","local","global",750,750,"T1",1,"Automatic","S","sS","s",1,0.364325299859047,0.0476538999937475,"H","hH","none",-5,0,0.048080800101161,"E","E","mask-4.png","mask-2.png",0.10016330005601,0.101004100171849,0.750275200000033
"RSVPLG03","1.0.2",738,"cs","Practice",6,"20251106-124817","main","global","global",300,300,"T1",1,"Automatic","S","sS","s",1,0.438085400033742,0.047745699994266,"S","sS","none",-5,0,0.0482868999242783,"A","E","mask-1.png","mask-4.png",0.101858000038192,0.100943800061941,0.299684300087392
"RSVPLG03","1.0.2",738,"cs","Practice",7,"20251106-124821","main","global","local",750,750,"T1",1,"Automatic","H","hH","h",1,0.562705700052902,0.0471436998341233,"S","sS","none",-5,0,0.0466004000045359,"E","A","mask-4.png","mask-1.png",0.10067529999651,0.100186499999836,0.750059199985117
"RSVPLG03","1.0.2",738,"cs","Practice",8,"20251106-124826","main","global","local",750,750,"T1",1,"Automatic","H","hH","h",1,0.326611599884927,0.0482311998493969,"S","sS","none",-5,0,0.046988100046292,"E","A","mask-4.png","mask-3.png",0.0995424999855459,0.100773400161415,0.750162999844179
"RSVPLG03","1.0.2",738,"cs","Practice",9,"20251106-124830","main","local","local",750,750,"T1",1,"Automatic","S","sS","s",1,0.329585500061512,0.0470428999979049,"H","hH","none",-5,0,0.0472132000140846,"A","A","mask-4.png","mask-3.png",0.0996517001185566,0.0981425999198109,0.750349800102413
"RSVPLG03","1.0.2",738,"cs","Practice",10,"20251106-124835","main","local","global",300,300,"T1",1,"Automatic","S","sS","s",1,0.471837100107223,0.0472975000739098,"S","sS","none",-5,0,0.0483673999551684,"E","E","mask-2.png","mask-3.png",0.100228999974206,0.101165799889714,0.299969700165093
"RSVPLG03","1.0.2",738,"cs","Practice",11,"20251106-124839","main","global","global",750,750,"T1",1,"Automatic","H","hH","h",1,0.665477199945599,0.0488752999808639,"S","sS","none",-5,0,0.0462588998489082,"A","A","mask-2.png","mask-4.png",0.102153900079429,0.099411099916324,0.751551300054416
"RSVPLG03","1.0.2",738,"cs","Practice",12,"20251106-124843","main","global","global",300,300,"T1",1,"Automatic","H","hH","h",1,0.393773099873215,0.0472603999078274,"H","hH","none",-5,0,0.0474068000912666,"E","A","mask-1.png","mask-2.png",0.101087199989706,0.100223500048742,0.300345199881122
"RSVPLG03","1.0.2",738,"cs","Practice",13,"20251106-124847","main","local","global",750,750,"T1",1,"Automatic","H","hH","s",0,0.29712689993903,0.0476510999724269,"H","hH","none",-5,0,0.046426699962467,"E","E","mask-4.png","mask-3.png",0.101531099993736,0.100062699988484,0.7513001000043
"RSVPLG03","1.0.2",738,"cs","Practice",14,"20251106-124852","main","local","local",300,300,"T1",1,"Automatic","S","sS","s",1,0.311138599878177,0.046119999838993,"H","hH","none",-5,0,0.0473425001837313,"E","E","mask-4.png","mask-2.png",0.0988188998308033,0.101396900136024,0.298410199815407
"RSVPLG03","1.0.2",738,"cs","Practice",15,"20251106-124856","main","local","local",750,750,"T1",1,"Automatic","H","hH","h",1,0.446308800019324,0.0473708999343216,"S","sS","none",-5,0,0.0473686000332236,"E","E","mask-4.png","mask-3.png",0.0988787000533193,0.100113700143993,0.747992499964312
"RSVPLG03","1.0.2",738,"cs","Practice",16,"20251106-124900","main","global","local",300,300,"T1",1,"Automatic","S","sS","s",1,0.328773399814963,0.0487083001062274,"H","hH","none",-5,0,0.0483846999704838,"A","A","mask-2.png","mask-4.png",0.101124499924481,0.100252700038254,0.299590300070122
"RSVPLG03","1.0.2",738,"cs","Practice",1,"20251106-125013","main","global","global",300,300,"Both",1,"Automatic","S","sS","s",1,2.37233499996364,0.0459167000371963,"S","sS","h",0,2.48419860005379,0.0481697001960129,"A","A","mask-2.png","mask-3.png",0.0997379999607801,0.10029250010848,0.29814779991284
"RSVPLG03","1.0.2",738,"cs","Practice",2,"20251106-125019","main","local","global",300,300,"Both",1,"Automatic","S","sS","s",1,0.741786099970341,0.0469202999956906,"S","sS","h",0,0.549478799803182,0.0463114001322538,"A","A","mask-1.png","mask-2.png",0.0995239000767469,0.099986300105229,0.30013190000318
"RSVPLG03","1.0.2",738,"cs","Practice",3,"20251106-125024","main","local","global",750,750,"Both",1,"Automatic","S","sS","s",1,0.484804200008512,0.0483715001028031,"S","sS","s",1,0.214423599885777,0.0494627000298351,"E","E","mask-2.png","mask-2.png",0.100147900171578,0.100110700121149,0.749695400008932
"RSVPLG03","1.0.2",738,"cs","Practice",4,"20251106-125029","main","global","global",300,300,"Both",1,"Automatic","H","hH","h",1,0.994808600051328,0.0471257998142391,"S","sS","s",1,0.39739270019345,0.048024200135842,"E","E","mask-4.png","mask-4.png",0.099408800015226,0.0992966000922024,0.29895759979263
