"exp","ver","sub","experimenter","blocktyp","sess","trial","trial_time","trial_type","t1_level","t2_level","lag","t2_lag","global_letters","local_letters","t1_pos","t1","t1_corr","t1_resp","t1_acc","t2","t2_corr","t2_resp","t2_acc","t1_rt","t2_rt"
"RSVPLG02",2.1,448,"cs","Experiment",1,3,"2024-10-15_11h07.02.639","warmup","local","global",750,5,"TZEUXLMNHCPY","XUPSYEZAMCNT",4,"S","sS","s",1,"H","hH","h",1,0.398070000001098,0.258117099998344
"RSVPLG02",2.1,448,"cs","Experiment",1,4,"2024-10-15_11h07.08.457","warmup","global","global",750,5,"YMCUHNFTEHPZ","LCXATEZUPFMN",5,"H","hH","h",1,"H","hH","h",1,0.31934640000145,0.240520200000901
"RSVPLG02",2.1,448,"cs","Experiment",1,5,"2024-10-15_11h07.14.151","warmup","global","local",750,5,"TZPNUSAMCLYF","UEXAYLNFZMSC",6,"S","sS","h",0,"S","sS","s",1,1.22312479999891,0.225654899999427
"RSVPLG02",2.1,448,"cs","Experiment",1,6,"2024-10-15_11h07.20.524","exp","local","global",300,2,"LEXFNUCSMPZA","CAFYLHEZMUPT",6,"H","hH","h",1,"S","sS","h",0,0.326204099999813,0.345801000001302
"RSVPLG02",2.1,448,"cs","Experiment",1,7,"2024-10-15_11h07.27.503","exp","local","local",300,2,"ZTYULEAMCXNF","PAFUCSZHNEXT",6,"S","sS","s",1,"H","hH","h",1,0.252304300000105,0.166894800000591
"RSVPLG02",2.1,448,"cs","Experiment",1,8,"2024-10-15_11h07.32.772","exp","local","local",750,5,"TXELANPUMCFY","ZMPSNCYESTFL",4,"S","sS","s",1,"S","sS","s",1,0.265962299999956,0.184350699999413
"RSVPLG02",2.1,448,"cs","Experiment",1,9,"2024-10-15_11h07.38.281","exp","global","local",300,2,"MCEXPSZYNLAT","TLYACNXSUMPZ",6,"S","sS","h",0,"S","sS","s",1,0.945230399998763,0.251117200001318
"RSVPLG02",2.1,448,"cs","Experiment",1,10,"2024-10-15_11h07.44.517","exp","global","global",750,5,"PEAHUNFTSMXZ","ENCXULFYMPZT",4,"H","hH","s",0,"S","sS","h",0,0.383692900000824,0.234638000001723
"RSVPLG02",2.1,448,"cs","Experiment",1,11,"2024-10-15_11h07.50.164","exp","global","global",750,5,"FZTXLHAECPSY","TLEPFAZNMUXY",6,"H","hH","h",1,"S","sS","s",1,0.327406300000803,0.207938999999897
"RSVPLG02",2.1,448,"cs","Experiment",1,12,"2024-10-15_11h07.55.724","exp","global","local",300,2,"ZTUMEHNLFXYC","UXALPTZSNYCF",6,"H","hH","h",1,"S","sS","h",0,0.365434400000595,0.29843289999917
"RSVPLG02",2.1,448,"cs","Experiment",1,13,"2024-10-15_11h08.01.358","exp","local","local",750,5,"PYMLCAUNTZEX","MPYCHXAZUHNE",5,"H","hH","h",1,"H","hH","h",1,0.317539499999839,0.138335999999981
"RSVPLG02",2.1,448,"cs","Experiment",1,14,"2024-10-15_11h08.06.760","exp","local","global",300,2,"ULTMYCPHNXEA","FYXALHCTNEUP",6,"H","hH","h",1,"H","hH","h",1,0.289176899999802,0.32352820000051
"RSVPLG02",2.1,448,"cs","Experiment",1,15,"2024-10-15_11h08.12.329","exp","local","global",300,2,"UZEFNSTAYXCM","LPZHMYUNACXE",4,"H","hH","h",1,"S","sS","h",0,0.268477799998436,0.233469799999511
"RSVPLG02",2.1,448,"cs","Experiment",1,16,"2024-10-15_11h08.17.851","exp","global","local",300,2,"TUPFHYEAXLMN","ZEFCUXHNMPTL",5,"H","hH","h",1,"H","hH","s",0,0.302228900000046,0.137994799999433
"RSVPLG02",2.1,448,"cs","Experiment",1,17,"2024-10-15_11h08.23.422","exp","local","global",300,2,"YUPMZAHTCFNE","CYNESUPXLTAZ",5,"S","sS","s",1,"H","hH","h",1,0.252608500000861,0.20809989999907
"RSVPLG02",2.1,448,"cs","Experiment",1,18,"2024-10-15_11h08.28.670","exp","local","global",750,5,"LUCPFENZHAMY","EUNHYMPLCAZX",4,"H","hH","h",1,"H","hH","h",1,0.304399799999373,0.0741488000003301
"RSVPLG02",2.1,448,"cs","Experiment",1,19,"2024-10-15_11h08.33.979","exp","global","local",750,5,"UATMSLEZPFNX","AZCFMUXETHPN",5,"S","sS","s",1,"H","hH","s",0,0.356084999999439,0.0699067000005016
"RSVPLG02",2.1,448,"cs","Experiment",1,20,"2024-10-15_11h08.39.470","exp","local","local",300,2,"ALFPYECMXUNT","EFANHZSYXUCT",5,"H","hH","h",1,"S","sS","s",1,0.20915690000038,0.000819499999124673
"RSVPLG02",2.1,448,"cs","Experiment",1,21,"2024-10-15_11h08.45.965","exp","local","local",300,2,"PXNTFEUCYLMZ","XTASPSNMUFEL",4,"S","sS","s",1,"S","sS","s",1,0.245308199999272,0.0385208000006969
"RSVPLG02",2.1,448,"cs","Experiment",1,22,"2024-10-15_11h08.51.190","exp","global","local",750,5,"NYUHAPTFLMXE","CAZNPTXYHFUE",4,"H","hH","h",1,"H","hH","s",0,0.357367900000099,0.120557900001586
"RSVPLG02",2.1,448,"cs","Experiment",1,23,"2024-10-15_11h08.56.503","exp","global","global",750,5,"LPCZHUAMFSEN","XNEALTMFUPYZ",5,"H","hH","h",1,"S","sS","s",1,0.502598200000648,0.227281699999367
"RSVPLG02",2.1,448,"cs","Experiment",1,24,"2024-10-15_11h09.02.133","exp","local","global",300,2,"FZAMNSPUYETL","LANHYPFUXTZC",4,"H","hH","h",1,"S","sS","s",1,0.31449799999973,0.13673099999869
"RSVPLG02",2.1,448,"cs","Experiment",1,25,"2024-10-15_11h09.07.539","exp","local","global",750,5,"FEUTAZLCSNXY","ZTYHEFXUCPNA",4,"H","hH","h",1,"S","sS","s",1,0.354529500000353,0.457296799999312
"RSVPLG02",2.1,448,"cs","Experiment",1,26,"2024-10-15_11h09.13.302","exp","local","local",300,2,"MNYUXEFLTZPC","ZNYFXSAHULME",6,"S","sS","s",1,"H","hH","h",1,0.323351799999728,0.0653096999994887
"RSVPLG02",2.1,448,"cs","Experiment",1,27,"2024-10-15_11h09.18.564","exp","global","local",750,5,"EZATSMFPYCUN","EFPYNTMCLSUZ",5,"S","sS","h",0,"S","sS","s",1,1.77207189999899,0.0727500000011787
"RSVPLG02",2.1,448,"cs","Experiment",1,28,"2024-10-15_11h09.25.295","exp","global","global",750,5,"LCXHPMUFSNAT","YEMFCXPLAZUT",4,"H","hH","h",1,"S","sS","s",1,0.481805400000667,0.106794700001046
"RSVPLG02",2.1,448,"cs","Experiment",1,29,"2024-10-15_11h09.30.669","exp","global","local",750,5,"XZAULHMYENFC","TMAUFXNELCHY",6,"H","hH","s",0,"H","hH","h",1,0.51319599999988,0.28135680000014
"RSVPLG02",2.1,448,"cs","Experiment",1,30,"2024-10-15_11h09.36.547","exp","global","local",300,2,"MNZYEHXLCTPU","LUXPTYFHEMZA",6,"H","hH","h",1,"H","hH","s",0,1.50537639999857,0.146323700000721
"RSVPLG02",2.1,448,"cs","Experiment",1,31,"2024-10-15_11h09.43.133","exp","local","global",750,5,"LZETYNPMUXSA","YZPUTHLAMEFN",6,"H","hH","h",1,"S","sS","s",1,0.44745150000017,0.40956560000086
"RSVPLG02",2.1,448,"cs","Experiment",1,32,"2024-10-15_11h09.49.606","exp","local","local",750,5,"TCFYLMPZXUNA","MFTPHCLNYHZX",5,"H","hH","h",1,"H","hH","h",1,0.333105900001101,0.0985656000011659
"RSVPLG02",2.1,448,"cs","Experiment",1,33,"2024-10-15_11h09.54.959","exp","global","global",300,2,"LUMTXHYHEANF","UTXFZPYENACL",6,"H","hH","h",1,"H","hH","s",0,0.630523400001039,0.136082600000009
"RSVPLG02",2.1,448,"cs","Experiment",1,34,"2024-10-15_11h10.00.979","exp","global","local",300,2,"FMNHUCXEPLAY","PTFMXSZLEYCA",4,"H","hH","h",1,"S","sS","s",1,0.649458800000502,0.164230399999724
"RSVPLG02",2.1,448,"cs","Experiment",1,35,"2024-10-15_11h10.07.285","exp","local","global",300,2,"NMTLEHFZAUXY","FYPHELZTUNAM",4,"H","hH","h",1,"H","hH","h",1,0.275332200000776,0.177576600000975
"RSVPLG02",2.1,448,"cs","Experiment",1,36,"2024-10-15_11h10.12.697","exp","global","local",750,5,"PXLZHTCYNAEF","CXZYFPETLHMA",5,"H","hH","h",1,"H","hH","s",0,1.3706087999999,0.0428596000001562
"RSVPLG02",2.1,448,"cs","Experiment",1,37,"2024-10-15_11h10.19.198","exp","global","global",750,5,"FECTSPUYMHNX","ZNTMAYUXEPFL",5,"S","sS","s",1,"H","hH","h",1,0.354214700000739,0.136089699999502
"RSVPLG02",2.1,448,"cs","Experiment",1,38,"2024-10-15_11h10.24.576","exp","local","global",300,2,"NPMFYATHEZLX","FECLYSTAMXZU",6,"S","sS","s",1,"H","hH","h",1,0.298816499998793,0.0413195999990421
"RSVPLG02",2.1,448,"cs","Experiment",1,39,"2024-10-15_11h10.29.893","exp","global","global",300,2,"PMUSNSXALEYF","TLCFYEUANZXP",4,"S","sS","s",1,"S","sS","h",0,1.28764260000025,0.335299399999712
"RSVPLG02",2.1,448,"cs","Experiment",1,40,"2024-10-15_11h10.36.595","exp","local","local",300,2,"XMLUNCZPTAFY","EZFAHYHXPTNC",5,"H","hH","h",1,"H","hH","h",1,0.268699499998547,0.137754800000039
"RSVPLG02",2.1,448,"cs","Experiment",1,41,"2024-10-15_11h11.03.365","exp","global","local",750,5,"TZNXHPAFMEYC","UAMPFXCLZSNY",5,"H","hH","h",1,"S","sS","s",1,0.342585999998846,0.0583729999998468
"RSVPLG02",2.1,448,"cs","Experiment",1,42,"2024-10-15_11h11.09.681","exp","local","global",750,5,"PTZUCXMFASNE","ACNMHZPTUEYX",5,"H","hH","h",1,"S","sS","s",1,0.333486300000004,0.0667732000001706
"RSVPLG02",2.1,448,"cs","Experiment",1,43,"2024-10-15_11h11.14.969","exp","global","global",300,2,"LYPFXHTHCUAZ","NAEYZULMCFTX",6,"H","hH","h",1,"H","hH","h",1,1.42174599999998,0.0626852000004874
"RSVPLG02",2.1,448,"cs","Experiment",1,44,"2024-10-15_11h11.21.563","exp","global","global",750,5,"ZUYPEHNATFHM","AUEFMYTXCLPN",6,"H","hH","h",1,"H","hH","h",1,0.655692500000441,0.0425802999998268
"RSVPLG02",2.1,448,"cs","Experiment",1,45,"2024-10-15_11h11.27.632","exp","global","global",750,5,"UYFCNSPXLMSA","MAENCPUFLTYX",6,"S","sS","s",1,"S","sS","s",1,0.660330700000486,0.025519599999825
"RSVPLG02",2.1,448,"cs","Experiment",1,46,"2024-10-15_11h11.33.238","exp","local","global",750,5,"AYXNCFUMZLSP","NLYTUHPCAXZM",6,"H","hH","h",1,"S","sS","s",1,0.825840499999686,0.0512622999995074
"RSVPLG02",2.1,448,"cs","Experiment",1,47,"2024-10-15_11h11.39.075","exp","local","global",750,5,"LUEAYXCFPSNM","PAMZSCLNYUEX",5,"S","sS","s",1,"S","sS","h",0,0.44812340000135,0.0723242000003665
"RSVPLG02",2.1,448,"cs","Experiment",1,48,"2024-10-15_11h11.44.632","exp","global","local",300,2,"EYLNHTZCFPUM","FELXMTHZCAPY",5,"H","hH","h",1,"H","hH","h",1,0.277889700000742,0.0975537000012991
"RSVPLG02",2.1,448,"cs","Experiment",1,49,"2024-10-15_11h11.49.892","exp","local","global",300,2,"YFMXPNUHLZCE","EPMXTSFULACZ",6,"S","sS","s",1,"H","hH","s",0,0.41575820000071,0.00933869999971648
"RSVPLG02",2.1,448,"cs","Experiment",1,50,"2024-10-15_11h11.55.154","exp","local","local",300,2,"MYAUXNZFPCTL","EYFHAHULTXZP",4,"H","hH","h",1,"H","hH","h",1,0.267692999999781,0.0959749999983615
"RSVPLG02",2.1,448,"cs","Experiment",1,51,"2024-10-15_11h12.00.562","exp","local","local",750,5,"TXAFMYCUNPZL","ENYUSXCFPSAL",5,"S","sS","s",1,"S","sS","s",1,0.385064000000057,0.0637377000002743
"RSVPLG02",2.1,448,"cs","Experiment",1,52,"2024-10-15_11h12.06.043","exp","local","global",750,5,"MEUZNTLYCPHX","UTXYEHCAPMZN",6,"H","hH","h",1,"H","hH","h",1,0.717852900001162,0.0320055000011052
"RSVPLG02",2.1,448,"cs","Experiment",1,53,"2024-10-15_11h12.11.621","exp","global","global",750,5,"EMXUCHNFPZSL","MLATXYFPECNU",6,"H","hH","h",1,"S","sS","s",1,1.16591849999895,0.026295100000425
"RSVPLG02",2.1,448,"cs","Experiment",1,54,"2024-10-15_11h12.17.696","exp","global","global",300,2,"TMXEHCHYNLAU","ELYXNCPUFZMA",5,"H","hH","h",1,"H","hH","h",1,0.424165500000527,0.10222099999919
"RSVPLG02",2.1,448,"cs","Experiment",1,55,"2024-10-15_11h12.23.114","exp","global","global",300,2,"FAMEXHYSPCTU","YZACEMPTFNXU",6,"H","hH","h",1,"S","sS","s",1,0.264815500000623,0.0245527999995829
"RSVPLG02",2.1,448,"cs","Experiment",1,56,"2024-10-15_11h12.28.375","exp","global","local",300,2,"MCPZFSUXTNYE","EPYXANZHMULC",6,"S","sS","s",1,"H","hH","h",1,0.459967099999631,0.0415855999999621
"RSVPLG02",2.1,448,"cs","Experiment",1,57,"2024-10-15_11h12.33.809","exp","local","global",300,2,"CMFNXYLSPZET","LMYCZSPXEFAT",6,"S","sS","s",1,"S","sS","h",0,0.343415999999706,0.0824346999997942
"RSVPLG02",2.1,448,"cs","Experiment",1,58,"2024-10-15_11h12.38.986","exp","global","global",300,2,"LYAXSUSMENCT","NXETZUYAFMCL",5,"S","sS","s",1,"S","sS","s",1,0.652877700000317,0.0715349999991304
"RSVPLG02",2.1,448,"cs","Experiment",1,59,"2024-10-15_11h12.44.630","exp","global","global",300,2,"LEPHYHTUCMFZ","ALYUMCFTEXNZ",4,"H","hH","h",1,"H","hH","h",1,0.240721100000883,0.0651592000012897
"RSVPLG02",2.1,448,"cs","Experiment",1,60,"2024-10-15_11h12.49.674","exp","local","local",750,5,"NZTYPUMLCXFA","FTZHAMCUSLYP",4,"H","hH","h",1,"S","sS","s",1,0.236658300000272,0.0286513000010018
"RSVPLG02",2.1,448,"cs","Experiment",1,61,"2024-10-15_11h12.54.842","exp","global","local",300,2,"ULPHENYFTCAM","LCUYASENPFMX",4,"H","hH","h",1,"S","sS","h",0,0.444625999998607,0.127810199999658
"RSVPLG02",2.1,448,"cs","Experiment",1,62,"2024-10-15_11h13.00.393","exp","global","global",300,2,"MPESTSNUXCLA","FLEAMUNTPXCY",4,"S","sS","s",1,"S","sS","s",1,0.302654400000392,0.0274442999998428
"RSVPLG02",2.1,448,"cs","Experiment",1,63,"2024-10-15_11h13.05.627","exp","local","local",750,5,"TLMFUZNYXECA","ELTFSXUANSZP",5,"S","sS","s",1,"S","sS","s",1,0.371507600000768,0.0101008999990881
"RSVPLG02",2.1,448,"cs","Experiment",1,64,"2024-10-15_11h13.11.002","exp","local","local",300,2,"MYUXLNCZAFEP","LMEHYSZAUFNP",4,"H","hH","h",1,"S","sS","s",1,0.312242399999377,0.067259000001286
"RSVPLG02",2.1,448,"cs","Experiment",1,65,"2024-10-15_11h13.16.269","exp","local","global",300,2,"MAZXCPHTUNEY","TLNXSUEMAZCP",5,"S","sS","s",1,"H","hH","s",0,0.527942999999141,0.0180282000001171
"RSVPLG02",2.1,448,"cs","Experiment",1,66,"2024-10-15_11h13.21.737","exp","global","local",300,2,"PZNLCSTUAXMY","TLUCPYMSXFAE",6,"S","sS","s",1,"S","sS","h",0,1.20557249999911,0.0329891000001226
"RSVPLG02",2.1,448,"cs","Experiment",1,67,"2024-10-15_11h13.27.991","exp","local","global",750,5,"LAZUTMPYEHNC","TAEPHZXYCMUN",5,"H","hH","h",1,"H","hH","h",1,0.530927600000723,0.0573977000003651
"RSVPLG02",2.1,448,"cs","Experiment",1,68,"2024-10-15_11h13.33.274","exp","local","local",300,2,"TXLAENYPFZCM","FTYSUSEPXAZL",4,"S","sS","s",1,"S","sS","s",1,0.28455650000069,0.0234172999989823
"RSVPLG02",2.1,448,"cs","Experiment",1,69,"2024-10-15_11h13.38.584","exp","local","global",300,2,"UXLEFHPZMTNA","LCZHXATMPFNY",4,"H","hH","h",1,"H","hH","s",0,0.346116299999267,0.211186699998507
"RSVPLG02",2.1,448,"cs","Experiment",1,70,"2024-10-15_11h13.44.464","exp","global","global",300,2,"LMEHAHPNTXZF","FATCZUNEMLPX",4,"H","hH","h",1,"H","hH","h",1,0.43390509999881,0.0738043000001198
"RSVPLG02",2.1,448,"cs","Experiment",1,71,"2024-10-15_11h13.49.934","exp","local","local",750,5,"YPLNCAFZUXET","ZUNFEHCAMYHX",6,"H","hH","h",1,"H","hH","s",0,1.51266600000054,0.491706000000704
"RSVPLG02",2.1,448,"cs","Experiment",1,72,"2024-10-15_11h13.56.862","exp","global","local",300,2,"AULNSCPFMXZT","PEMTXLHZNAUC",5,"S","sS","s",1,"H","hH","s",0,0.292128200000661,0.0175187999993796
"RSVPLG02",2.1,448,"cs","Experiment",1,73,"2024-10-15_11h14.02.106","exp","local","local",750,5,"XZFMCLAEPTUN","MPEHYFUAHZLN",4,"H","hH","h",1,"H","hH","h",1,0.266384599999583,0.065683299999364
"RSVPLG02",2.1,448,"cs","Experiment",1,74,"2024-10-15_11h14.07.217","exp","local","global",750,5,"NPALFCUEHTZX","XLEHPTAFCNUY",4,"H","hH","h",1,"H","hH","s",0,0.267697299999782,0.0413907999991352
"RSVPLG02",2.1,448,"cs","Experiment",1,75,"2024-10-15_11h14.12.284","exp","global","global",750,5,"CTZLSEYMPSUX","EUFMLCYTNXPZ",5,"S","sS","s",1,"S","sS","s",1,0.363781000000017,0.044934600000488
"RSVPLG02",2.1,448,"cs","Experiment",1,76,"2024-10-15_11h14.17.473","exp","global","global",750,5,"EPTUHXYZFHAN","CNFTLUYMAXPZ",5,"H","hH","s",0,"H","hH","h",1,0.450417899999593,0.104025599999659
"RSVPLG02",2.1,448,"cs","Experiment",1,77,"2024-10-15_11h14.22.999","exp","local","local",300,2,"CLZXANUFMTYE","AXUMSNSCYZTF",5,"S","sS","s",1,"S","sS","s",1,0.254549999999654,0.00898480000068957
"RSVPLG02",2.1,448,"cs","Experiment",1,78,"2024-10-15_11h14.28.031","exp","global","local",300,2,"CYXLHTAPFEMU","AETUCXSFMLYN",5,"H","hH","h",1,"S","sS","h",0,0.244499700000233,0.103844399998707
"RSVPLG02",2.1,448,"cs","Experiment",1,79,"2024-10-15_11h14.33.114","exp","local","local",750,5,"MPZCATYNEXUF","XMYFSNCUTHEZ",5,"S","sS","s",1,"H","hH","h",1,0.383560800000851,0.0666496000012557
"RSVPLG02",2.1,448,"cs","Experiment",1,80,"2024-10-15_11h14.38.552","exp","global","local",750,5,"LCAHZPTMXUNF","PUFZNLXCSMAT",4,"H","hH","h",1,"S","sS","s",1,0.257333200001085,0.0503196999998181
"RSVPLG02",2.1,448,"cs","Experiment",1,81,"2024-10-15_11h14.45.932","exp","local","local",750,5,"XLFTNEZMPACU","CMXZYHEAPUSF",6,"H","hH","h",1,"S","sS","s",1,0.318945200000599,0.0748029000005772
"RSVPLG02",2.1,448,"cs","Experiment",1,82,"2024-10-15_11h14.51.816","exp","global","global",300,2,"LZPHXHTANMYE","XLUTAYZNMFPE",4,"H","hH","h",1,"H","hH","h",1,0.355625199999849,0.219967600000018
"RSVPLG02",2.1,448,"cs","Experiment",1,83,"2024-10-15_11h14.57.609","exp","global","global",750,5,"LMACHNZXUSYT","CPZXMFTAYELU",5,"H","hH","h",1,"S","sS","s",1,0.286720899999636,0.0321699999985867
"RSVPLG02",2.1,448,"cs","Experiment",1,84,"2024-10-15_11h15.02.888","exp","local","global",300,2,"LUXFEPZSYACN","XZEPCSYTANLU",6,"S","sS","s",1,"S","sS","h",0,0.345190599999114,0.0461330999987695
"RSVPLG02",2.1,448,"cs","Experiment",1,85,"2024-10-15_11h15.08.217","exp","local","global",750,5,"XEYMTLUNSCAZ","EUZSCFYXTLNA",4,"S","sS","s",1,"S","sS","s",1,1.00204500000109,0.460382699999172
"RSVPLG02",2.1,448,"cs","Experiment",1,86,"2024-10-15_11h15.14.635","exp","global","local",750,5,"XZNEHFUMAPTC","MLXPETZNAHUY",5,"H","hH","h",1,"H","hH","h",1,0.337351599999238,0.0818801999994321
"RSVPLG02",2.1,448,"cs","Experiment",1,87,"2024-10-15_11h15.19.794","exp","global","local",750,5,"ZCFMLHPYANET","MANYCXUFTEHL",6,"H","hH","h",1,"H","hH","s",0,0.392655999999988,0.160424199999397
"RSVPLG02",2.1,448,"cs","Experiment",1,88,"2024-10-15_11h15.25.111","exp","local","local",300,2,"NYATEMLFXPUZ","LEUHYHCTFMZN",4,"H","hH","h",1,"H","hH","h",1,0.265290699999241,0.067157400000724
"RSVPLG02",2.1,448,"cs","Experiment",1,89,"2024-10-15_11h15.30.530","exp","local","local",300,2,"NXAECFLPMYUZ","TUPHXSCNAYFL",4,"H","hH","h",1,"S","sS","s",1,0.417427700000189,0.0742585000007239
"RSVPLG02",2.1,448,"cs","Experiment",1,90,"2024-10-15_11h15.35.921","exp","global","global",750,5,"FAENMHUYCZHX","ZPUAMTFCYNEX",6,"H","hH","h",1,"H","hH","s",0,1.04308000000128,0.0721873000002233
"RSVPLG02",2.1,448,"cs","Experiment",1,91,"2024-10-15_11h15.42.031","exp","global","local",300,2,"PUFECHYLZAXT","ZPATCXFSEMNY",6,"H","hH","h",1,"S","sS","s",1,1.48140050000075,0.0485394000006636
"RSVPLG02",2.1,448,"cs","Experiment",1,92,"2024-10-15_11h15.48.489","exp","local","global",300,2,"TXNUPSALCMEZ","CXMHAEYFZPTU",4,"H","hH","s",0,"S","sS","h",0,0.635167800001,0.64160609999999
"RSVPLG02",2.1,448,"cs","Experiment",1,93,"2024-10-15_11h15.54.753","exp","global","global",300,2,"FZMHESNPTAYX","CXTEPAMLFNUY",4,"H","hH","h",1,"S","sS","s",1,0.294180599999891,0.140398199999254
"RSVPLG02",2.1,448,"cs","Experiment",1,94,"2024-10-15_11h16.00.305","exp","local","local",750,5,"FYXTEACNULMP","ZXPNHLFEAHYC",5,"H","hH","h",1,"H","hH","h",1,0.286351400000058,0.0804724000008719
"RSVPLG02",2.1,448,"cs","Experiment",1,95,"2024-10-15_11h16.05.611","exp","global","local",750,5,"UAMSXYZNTPEC","MXCATYUNHFZE",4,"S","sS","s",1,"H","hH","h",1,0.288294199999655,0.137045299999954
"RSVPLG02",2.1,448,"cs","Experiment",1,96,"2024-10-15_11h16.11.021","exp","local","local",300,2,"NEPZCTMYUXFA","UPATXHZSCNYM",6,"H","hH","h",1,"S","sS","s",1,0.338714999999866,0.29820699999982
"RSVPLG02",2.1,448,"cs","Experiment",1,97,"2024-10-15_11h16.16.782","exp","local","global",300,2,"UEZPALMSTXNY","LNECTSYZUXMF",6,"S","sS","s",1,"S","sS","s",1,0.353340899999239,0.080608400001438
"RSVPLG02",2.1,448,"cs","Experiment",1,98,"2024-10-15_11h16.22.177","exp","global","local",750,5,"XZMTPSNELYUC","XMPNYCTZLAHU",6,"S","sS","s",1,"H","hH","s",0,0.822034099999655,0.0471861000005447
"RSVPLG02",2.1,448,"cs","Experiment",1,99,"2024-10-15_11h16.28.367","exp","global","local",300,2,"NAMXEHYLCZFU","EYUZLXPHAMNC",6,"H","hH","h",1,"H","hH","s",0,0.314361900000222,0.113047900000311
"RSVPLG02",2.1,448,"cs","Experiment",1,100,"2024-10-15_11h16.33.802","exp","global","local",750,5,"UCEATSPMYXLF","TXZUNELCFPHY",6,"S","sS","h",0,"H","hH","h",1,0.545132600000215,0.793589200000497
"RSVPLG02",2.1,448,"cs","Experiment",1,101,"2024-10-15_11h16.40.079","exp","local","global",750,5,"CNZTAPUEYHFL","TZEFHNUCYPML",5,"H","hH","h",1,"H","hH","s",0,0.840948200000639,0.265626200000042
"RSVPLG02",2.1,448,"cs","Experiment",1,102,"2024-10-15_11h16.46.367","exp","global","local",750,5,"ZPXEMHCNLAUT","MFNECYPLUAHX",6,"H","hH","h",1,"H","hH","s",0,1.34900159999961,0.266409100000601
"RSVPLG02",2.1,448,"cs","Experiment",1,103,"2024-10-15_11h16.52.832","exp","global","global",300,2,"YLMSAHZXETPC","LUFPAXNCTEYZ",4,"S","sS","h",0,"H","hH","h",1,0.246888399999079,0.113790699999299
"RSVPLG02",2.1,448,"cs","Experiment",1,104,"2024-10-15_11h16.58.026","exp","local","local",300,2,"YTCXPNEMLFZU","UYLZMHTHACNP",6,"H","hH","h",1,"H","hH","h",1,0.290549299999839,0.304679799999576
"RSVPLG02",2.1,448,"cs","Experiment",1,105,"2024-10-15_11h17.03.385","exp","local","global",300,2,"ACEPXHLFYNTZ","AMNSZUXYFELT",4,"S","sS","s",1,"H","hH","s",0,0.239301600000545,0.295542100000603
"RSVPLG02",2.1,448,"cs","Experiment",1,106,"2024-10-15_11h17.10.636","exp","global","local",300,2,"UTZNLHYFMCAX","XFACTLNHMUPZ",6,"H","hH","s",0,"H","hH","h",1,1.1521472000004,0.233897400001297
"RSVPLG02",2.1,448,"cs","Experiment",1,107,"2024-10-15_11h17.16.897","exp","global","global",300,2,"ETFLHXHPCANY","ALFMNCETZPUX",5,"H","hH","h",1,"H","hH","s",0,0.22739730000103,0.263496499999746
"RSVPLG02",2.1,448,"cs","Experiment",1,108,"2024-10-15_11h17.22.361","exp","local","local",750,5,"ALPUTZCENYFM","NEMFXHUZACHP",6,"H","hH","h",1,"H","hH","h",1,0.337738300000638,0.240532800000437
"RSVPLG02",2.1,448,"cs","Experiment",1,109,"2024-10-15_11h17.28.194","exp","local","local",300,2,"AEFZTCLYXMUN","NXAUSLHYPECM",5,"S","sS","s",1,"H","hH","s",0,0.329772299999604,0.305663100001766
"RSVPLG02",2.1,448,"cs","Experiment",1,110,"2024-10-15_11h17.33.878","exp","global","global",750,5,"PZEMCHYNTXHU","YCFPTAXNMZLU",6,"H","hH","h",1,"H","hH","s",0,0.590261499999542,0.936247699999512
"RSVPLG02",2.1,448,"cs","Experiment",1,111,"2024-10-15_11h17.40.491","exp","local","local",300,2,"FCUXPTMAYENL","YEASNSULXFCZ",4,"S","sS","s",1,"S","sS","s",1,0.279850000000806,0.311244599999554
"RSVPLG02",2.1,448,"cs","Experiment",1,112,"2024-10-15_11h17.46.098","exp","global","local",750,5,"NXUMFHELTCYP","UNELZTFCPMSX",6,"H","hH","h",1,"S","sS","s",1,0.395539299999655,0.136094100000264
"RSVPLG02",2.1,448,"cs","Experiment",1,113,"2024-10-15_11h17.51.589","exp","global","local",300,2,"MAYCTHUPFXEN","PLXETUNSMACF",6,"H","hH","h",1,"S","sS","s",1,0.717367499999455,0.187167199999749
"RSVPLG02",2.1,448,"cs","Experiment",1,114,"2024-10-15_11h17.57.481","exp","global","local",300,2,"TFANYSLXPUMZ","XFUPYALHCMNE",6,"S","sS","s",1,"H","hH","h",1,0.659949799999595,0.304392399999415
"RSVPLG02",2.1,448,"cs","Experiment",1,115,"2024-10-15_11h18.03.490","exp","local","global",750,5,"AXCEPYZMSFNL","TMYSPEUNCZXA",4,"S","sS","s",1,"S","sS","s",1,0.466906300000119,0.0816532999997435
"RSVPLG02",2.1,448,"cs","Experiment",1,116,"2024-10-15_11h18.09.092","exp","global","global",300,2,"YEAHNSTPFLZC","MULPFCYATXEZ",4,"H","hH","s",0,"S","sS","h",0,0.423583800000415,0.135205599999608
"RSVPLG02",2.1,448,"cs","Experiment",1,117,"2024-10-15_11h18.14.694","exp","local","local",750,5,"XPMCTFLYNZAU","AYCSMEXLSTPU",4,"S","sS","s",1,"S","sS","s",1,0.321293199998763,0.264477299999271
